LAT	LON	SPEED	COURSE	HEADING	ELAPSED	SHIPNAME	SHIPTYPE	SHIP_ID
-9.86617	12.27905	1	190	190	4	[SAT-AIS]	3	T0RjMU5UVTRPRGMxTlRVNE9EYzFOUT09LTZFV25Zd3FvZ1FzZkJjUVF5TjVxUEE9PQ==
1.668333	126.8633	130	182	182	3	[SAT-AIS]	7	TkRZMU1EZzVORFkxTURnNU5EWTFNQT09LTZ2K0VObW9lOVYzQ1ltMjJlS1pJK2c9PQ==
-5.352297	177.2572	107	301	301	2	[SAT-AIS]	7	TlRFME5EQTJOVEUwTkRBMk5URTBOQT09LStFeXd1QWNPMFRISzVsS2RoMFkwc2c9PQ==
-18.31773	39.14069	105	28	28	2	[SAT-AIS]	8	T0RFMU1Ua3dPREUxTVRrd09ERTFNUT09LUtxR1IwN1dxYTFqRlI3Qk1XVnkzSlE9PQ==
-9.600645	134.5178	119	100	100	5	[SAT-AIS]	7	TXpRNE5UYzNNelE0TlRjM016UTROUT09LWFlMkExOTZTdC9kcUpWdGxaaEVCK0E9PQ==
-26.52473	45.07333	97	239	239	5	[SAT-AIS]	7	TWpNeU5qTTVNak15TmpNNU1qTXlOZz09LWxvcURYOXZzSFA5TlBWVlF0Rnlkc1E9PQ==
-9.421733	159.9903	1	280	264	3	SHIMA MARU	8	3647008
-9.611584	115.5011	146	192	189	450	OCEAN ACE	7	733407
-11.29177	115.2184	135	188	188	4	[SAT-AIS]	7	TkRjM01UZzJORGMzTVRnMk5EYzNNUT09LUZ1MGNDS3pDeFIralJ5VXJqem1NL0E9PQ==
-32.66388	6.133932	150	282	285	1104	FEG SUCCESS	7	421605
-31.69005	0.6296333	154	281	281	3	[SAT-AIS]	7	T0RFeU56WXhPREV5TnpZeE9ERXlOdz09LWZRYmNaZmFhdXdtUTUyWTdKT3ZpTHc9PQ==
-3.818617	161.4259	9	196	196	5	[SAT-AIS]	8	T1RrNE9EQTJPVGs0T0RBMk9UazRPQT09LTBkU3VWZWNKaEk2c2llZVd3djJlYWc9PQ==
-0.5416667	166.11	10	230	230	3	[SAT-AIS]	2	TnpBNE1UVTBOekE0TVRVME56QTRNUT09LWdsaHUxc3NGdDk3ZjVBcmgvNVJ6RHc9PQ==
1.286602	-10.48301	128	143	143	5	[SAT-AIS]	8	TVRFM05qQTFNVEUzTmpBMU1URTNOZz09LThUdzRVMXVQUi9PWVlWYjUremJEVkE9PQ==
-48.41759	167.8188	103	20	20	3	[SAT-AIS]	2	TVRRME56azNNVFEwTnprM01UUTBOdz09LUhsdnZXQmIvdnNFUUdZUDBrYVJBY3c9PQ==
-13.38267	6.3087	110	31	31	4	[SAT-AIS]	8	T0RNM01USXpPRE0zTVRJek9ETTNNUT09LVRiVEx5aytIUno3Y1dhelFmZGl6VHc9PQ==
-24.60943	67.6575	137	244	244	4	[SAT-AIS]	7	TkRNME1EQTBORE0wTURBME5ETTBNQT09LU1uaFdyaTlEb2hUeDh2S1grQ09GM0E9PQ==
-11.12558	10.61849	113	179	179	4	[SAT-AIS]	8	TXpJMU16ZzFNekkxTXpnMU16STFNdz09LVpUQTNBUUpXelo0ZStrYXc0QUppRmc9PQ==
-27.71197	45.12206	114	248	248	3	[SAT-AIS]	7	TmpNNU9UQTROak01T1RBNE5qTTVPUT09LXBpMVdYMnp5SW9JdnQwNllNQkdPUVE9PQ==
-34.09476	4.875798	115	273	274	1190	COUNTESS I	7	714411
-33.93926	0.11905	128	273	273	5	[SAT-AIS]	7	T0RBNE5qQTRPREE0TmpBNE9EQTROZz09LWNMb1Y5aTdOdWV4Zmh6UUp0RnBiR0E9PQ==
-22.31167	37.60667	110	30	30	3	[SAT-AIS]	7	T1RjM016UTRPVGMzTXpRNE9UYzNNdz09LXk0Z3RtbDRLa1VmaXZZM0p5N2xvVkE9PQ==
-6.925333	156.2918	125	1	1	2	[SAT-AIS]	2	TnpNd01qa3hOek13TWpreE56TXdNZz09LWMvVDBob3BySm9oYUJvZFlWeDlLcXc9PQ==
-27.57205	8.989897	52	8	13	1185	VEMA2	2	104956
-27.33946	9.017123	60	178	178	3	[SAT-AIS]	2	TWpVeE1UTXpNalV4TVRNek1qVXhNUT09LVhpQ2dEQlk5RUZTaEV6UWVLT1BDY1E9PQ==
-41.27125	174.8033	1	162	357	3	OYSTER BAY	7	462638
-18.25133	11.0138	136	159	160	578	DENSA ORCA	8	713774
-20.32292	11.84353	140	159	159	4	[SAT-AIS]	8	T0RFd09UZzBPREV3T1RnME9ERXdPUT09LTlrYnBFYW1QOHBWYmVyS1VnRTBrSmc9PQ==
-34.96	-6.19	140	271	271	3	[SAT-AIS]	7	TVRrMU9UYzJNVGsxT1RjMk1UazFPUT09LWpwZmh1YTZId1FFdG9iQVA1ejhmUXc9PQ==
-10.53264	142.3701	129	120	120	65	TRINITY BAY	6	696619
-10.66333	142.5467	120	127	127	3	[SAT-AIS]	6	TVRBME16STBNVEEwTXpJME1UQTBNdz09LVIrbHJrRW5VT3VvN2NwZUFhc0RLRUE9PQ==
-3.749227	114.505	2	216	297	650	GREAT RAINBOW	7	3561152
-3.746667	114.505	0	216	216	3	[SAT-AIS]	7	TVRNM05UY3lNVE0zTlRjeU1UTTNOUT09LXlwU3c4dmFBbnl4d2RXVUxFVERkN2c9PQ==
-38.09038	144.3867	0	239	330	3	SEATRUST	8	121417
-30.41803	32.84828	134	233	233	3	[SAT-AIS]	7	TWpBNE1qRXpNakE0TWpFek1qQTRNZz09LTc2R2lCbFVLZ2I0NitnZnExaHZKUUE9PQ==
7.508333	141.6833	100	338	338	3	[SAT-AIS]	7	TlRZeU16QTVOVFl5TXpBNU5UWXlNdz09LU54M1BMejh3d2dUT3FsM3pWdnBvWXc9PQ==
-29.26272	60.52187	116	75	75	4	[SAT-AIS]	7	T1RJMk56QXdPVEkyTnpBd09USTJOdz09LWZNZnVFeHlzVUZzb2xFWmJ3TDh4anc9PQ==
-18.10065	49.4174	0	149	149	9	[SAT-AIS]	7	TVRJNE5EWTFNVEk0TkRZMU1USTROQT09LXBzbUk3WmpYdFVuREljbHBDbzFpVmc9PQ==
-10.56417	142.0767	125	266	272	446	PIONEER	7	686702
-10.70817	140.567	130	279	279	9	[SAT-AIS]	7	TlRVeU1Ua3pOVFV5TVRrek5UVXlNUT09LTVWTENzT0I1cmlKajNjZzBvREl4Rmc9PQ==
-14.83342	81.47018	117	250	250	3	[SAT-AIS]	7	TlRjNU9UWTROVGM1T1RZNE5UYzVPUT09LWx1aExHVGQzREg5VDlBWkx0VWp6a1E9PQ==
-1.712188	126.8662	134	172	172	9	[SAT-AIS]	7	TVRFeE5qa3dNVEV4Tmprd01URXhOZz09LXkyN2IxVE42YU1HSjNDS2p3VHM3VkE9PQ==
-0.1163383	75.9417	87	46	46	7	[SAT-AIS]	7	TnpFNE1qWTFOekU0TWpZMU56RTRNZz09LW8yb0FzWkhyTE9nMmxvSWlzbGxza1E9PQ==
-23.87808	51.42933	115	62	62	9	[SAT-AIS]	7	T1RBNU16Y3hPVEE1TXpjeE9UQTVNdz09LTB4RGtzRVhBbytVMmZsWUtlYmRaWFE9PQ==
-7.077569	78.18555	134	228	228	4	[SAT-AIS]	7	TnpFMU9ERXlOekUxT0RFeU56RTFPQT09LUFDT0E1U29Remljays0R0pVcGZtb1E9PQ==
-19.61843	57.641	123	26	27	1043	MERMAID HOPE	8	732187
-17.79268	61.00162	126	60	60	2	[SAT-AIS]	8	TmprME16WTNOamswTXpZM05qazBNdz09LTdtZjkwNnVVR21leXFqdGw5ZUYyV0E9PQ==
-12.58833	61.02833	120	216	216	5	[SAT-AIS]	8	TkRFeU1UazFOREV5TVRrMU5ERXlNUT09LXpuUko4ZExSQjNqM21VemoyMnprNVE9PQ==
-15.37333	73.55	110	45	45	3	[SAT-AIS]	7	TXpVeU5ETXpNelV5TkRNek16VXlOQT09LVJpank1VXh4Q043QXR6V3E1KzduSmc9PQ==
-2.231268	172.4392	114	271	271	3	[SAT-AIS]	8	TkRVME5qWXdORFUwTmpZd05EVTBOZz09LVYwVStUSzN6Y2NaMmE5NHU1bkFNSWc9PQ==
-3.966667	5.95	80	308	308	3	[SAT-AIS]	8	T1RVNU16VXlPVFU1TXpVeU9UVTVNdz09LW83YXhwVW11ZzNBWUhVaGwwanpTM2c9PQ==
-31.90363	53.45788	73	274	274	3	[SAT-AIS]	8	T1RreU5qZ3hPVGt5TmpneE9Ua3lOZz09LW5DVmMwenZWbG13Rkg2ZitZVXdzMVE9PQ==
-30.97587	35.95877	157	62	62	3	[SAT-AIS]	8	TXpFNU5UQTNNekU1TlRBM016RTVOUT09LUQ2NXNuRytSSmVaNzFjMk1paDR2VVE9PQ==
5.459013	2.528818	137	235	233	582	GREEN SELJE	7	368910
4.248137	0.656045	132	240	240	6	[SAT-AIS]	7	TXpnd01USTFNemd3TVRJMU16Z3dNUT09LVM0R2ZKa1ZnRkhSVDhqcloyNzM4bEE9PQ==
-37.50739	150.9452	181	61	60	895	ANL WARRNAMBOOL	7	758124
-35.59025	156.279	198	81	81	7	[SAT-AIS]	7	TlRnMU5UUXhOVGcxTlRReE5UZzFOUT09LTN3NTdwL0YrU0ZRMzB5TnRVbUFIOXc9PQ==
-20.69492	39.38467	107	211	211	4	[SAT-AIS]	8	TlRFd09UWTFOVEV3T1RZMU5URXdPUT09LUhaZk9ySC95eFRocENQamJ0RGIydlE9PQ==
2.922902	9.801151	0	113	13	3	KK1 MARINE TERMINAL	3	746776
-16.4188	64.88818	111	51	51	4	[SAT-AIS]	7	TWpRMk5EYzVNalEyTkRjNU1qUTJOQT09LWZrZ0REWnBwdWNGSEQvM0JwaFhVOXc9PQ==
1.415	104.745	0	102	102	3	[SAT-AIS]	8	TlRNeE1EY3hOVE14TURjeE5UTXhNQT09LUpBWjN0azZlN002V0JqcXB5N3ZCWHc9PQ==
-4.525	161.5717	10	196	196	3	[SAT-AIS]	2	TlRZek9URTROVFl6T1RFNE5UWXpPUT09LTFpNCtORmM4NUYva21uS1pJc0NnTnc9PQ==
-3.725728	84.52359	152	47	47	7	[SAT-AIS]	8	TWpjMk5UVTVNamMyTlRVNU1qYzJOUT09LW9mSVhIcGk3SU9wUTlQU0ltTXZyR3c9PQ==
-29.9745	8.880052	136	304	303	443	NEW ACHIEVEMENT	8	993519
-29.15068	7.360115	99	303	303	3	[SAT-AIS]	8	TXpJeE1ESTNNekl4TURJM016SXhNQT09LUN4RC81YXFoS2VqdDMxRGlRaVhSOHc9PQ==
2.608333	77.10833	100	226	226	3	[SAT-AIS]	8	TkRBME5USXdOREEwTlRJd05EQTBOUT09LTlpSm80WjBYdUlDU0lYaXd0QjEzRWc9PQ==
4.435	92.81667	120	225	225	3	[SAT-AIS]	8	TkRJNU5UWTBOREk1TlRZME5ESTVOUT09LXB1UDNjd051YnpBNzhMeVNyYU5NU1E9PQ==
-17.485	67.55334	110	235	235	3	[SAT-AIS]	8	TWpFNU5UYzJNakU1TlRjMk1qRTVOUT09LXVLVUVmUkkycllzTUo0dG9uUlYvNWc9PQ==
-43.0978	176.2209	27	320	320	5	[SAT-AIS]	2	TWpFeE16ZzRNakV4TXpnNE1qRXhNdz09LVY0UGp0NDFYakRCL2RYUlR5Y3JjRkE9PQ==
-17.47791	119.733	131	28	28	788	FMG GRACE	7	4658144
-14.77	120.7167	120	17	17	3	[SAT-AIS]	7	TmpZNE9ESTFOalk0T0RJMU5qWTRPQT09LVIydTEyQVdHbzBNWS9hUDVERWRvdHc9PQ==
-11.21183	44.04767	104	84	84	9	[SAT-AIS]	7	TWpjMk1ESTJNamMyTURJMk1qYzJNQT09LURuOXJuOHFaZnVNZm15QUNUNjFvZ0E9PQ==
-19.605	59.28	120	215	215	2	[SAT-AIS]	8	TmprNU1ERTJOams1TURFMk5qazVNQT09LUhTbi8rdkh4ZjVtTncydVhjVE5mZXc9PQ==
-7.27505	154.7821	113	327	327	2	[SAT-AIS]	7	TWpjd056QXpNamN3TnpBek1qY3dOdz09LXdDcnR0QmRJSVBJYitkRXhrcEQ2Q2c9PQ==
-16.63403	11.59774	96	359	359	43	OFFSHORE EAGLE	9	6538656
-16.54946	11.58426	96	351	351	9	[SAT-AIS]	9	TlRNeE5qTXpOVE14TmpNek5UTXhOZz09LU5sYlEyM2gxWmFQSTl1Q0VTakdPQ2c9PQ==
-10.40768	76.17667	61	12	12	2	[SAT-AIS]	7	T1RJek9EZ3lPVEl6T0RneU9USXpPQT09LUpMR3RsTTV2WEt6aTI5SytxaHRzemc9PQ==
-14.88331	122.6521	87	205	206	970	NORMAND SIRIUS	3	315004
-16.5	121.8383	60	203	203	3	[SAT-AIS]	3	T0RFMU9UZ3hPREUxT1RneE9ERTFPUT09LWs5RnRJKzdldjRiS2wyeWtCNTM2c0E9PQ==
-2.11355	169.7684	100	50	50	5	[SAT-AIS]	8	TWpVd016TXhNalV3TXpNeE1qVXdNdz09LVdOeWhIMVVPY3M2SDduUUJ6TGtGT0E9PQ==
-17.03224	11.30696	72	158	158	325	AROSA DOCE	2	167365
-17.14421	11.365	38	320	320	3	[SAT-AIS]	2	T0RVM016YzVPRFUzTXpjNU9EVTNNdz09LUY2eU5MVDQvZ0xMbHVsdzJ3K2FUOHc9PQ==
-34.0027	28.46787	127	65	62	2	MANIFA	8	754094
9.732635	123.2746	107	10	7	811	TENRO MARU	7	3730437
11.87	124.2317	100	11	11	6	[SAT-AIS]	7	T1RVeE56WTJPVFV4TnpZMk9UVXhOdz09LU1ILy9XQzN5endneDMvaS9DdTUyakE9PQ==
-13.37984	158.2516	117	324	324	3	[SAT-AIS]	8	TWpFek5UZzBNakV6TlRnME1qRXpOUT09LTdVK1VnaVZ1TnlQWHdhMlBwaHViekE9PQ==
-38.84409	51.17548	109	97	97	3	[SAT-AIS]	8	T0RnNE56azFPRGc0TnprMU9EZzROdz09LUxwN0pmMEZLVkN6WHZYb0MxR1U4a2c9PQ==
-43.60632	176.1728	31	296	296	3	[SAT-AIS]	2	TXpjeE1UYzFNemN4TVRjMU16Y3hNUT09LVVhRzhDZlFFV0x4c1hsczc4NzBzTVE9PQ==
-0.8484	84.03548	106	56	56	5	[SAT-AIS]	7	T1RjNE1qVXpPVGM0TWpVek9UYzRNZz09LTE1WFNuZzcwVkVRUlN3SWh4ZjRqalE9PQ==
2.6256	149.9626	139	303	303	3	[SAT-AIS]	8	TWpRMU5qVTVNalExTmpVNU1qUTFOZz09LUdUOTExMUhYbmxDaWxYRnV5UFZENGc9PQ==
-30.13175	-7.8633	103	281	281	4	[SAT-AIS]	7	TnprNE1UZzJOems0TVRnMk56azRNUT09LTNrenpIbDdFVTBSK1k4M3RiUjZzRVE9PQ==
-48.77415	167.4435	49	229	237	1155	IRVINGA	2	699498
-48.74702	167.4972	41	252	252	2	[SAT-AIS]	2	TlRrMU9EQXlOVGsxT0RBeU5UazFPQT09LXNlYmJHZEQwNExPYjZ4NWM2b2VPQXc9PQ==
-10.53465	141.9686	79	284	282	1118	CMA CGM URAL	7	2192193
-10.0871	136.6102	200	280	280	5	[SAT-AIS]	7	TWpBNU1qRTNNakE1TWpFM01qQTVNZz09LVdYMjhYOHIwU290dlFKamlpbGpFb2c9PQ==
-11.79562	73.6386	75	53	53	3	[SAT-AIS]	7	TmpNME56WTJOak0wTnpZMk5qTTBOdz09LU5pWVZpWGk2Q1hVVForQ1NEeHlsU3c9PQ==
-5.096667	146.64	130	154	154	3	[SAT-AIS]	7	TkRZNE9EUXhORFk0T0RReE5EWTRPQT09LXhEc1A1VDdhbXRlaVhZaWhXYk5DTGc9PQ==
-30.30321	153.1452	1	267	267	3	MANTARAY	4	6550722
4.670107	7.15339	0	137	10	3	KOTA SATRIA	7	730132
-32.32449	153.1255	114	195	186	1174	SBI ZUMBA	7	3857032
-35.17171	151.6926	88	196	196	6	[SAT-AIS]	7	T1RJd05qa3pPVEl3Tmprek9USXdOZz09LVphSjY4amJac0FNemZXTjVoOWkvNnc9PQ==
-5.086667	125.98	120	163	163	3	[SAT-AIS]	8	TmpBMU16SXlOakExTXpJeU5qQTFNdz09LWc5S1FLMFpKVWtXdzR1a0VueXRFTEE9PQ==
-18.22683	36.95633	1	75	75	6	[SAT-AIS]	7	TXpjM05UVXpNemMzTlRVek16YzNOUT09LWdIdmoreDcvMnRZcUhOakV6QTZKWVE9PQ==
4.707762	160.8686	49	98	98	5	[SAT-AIS]	2	TXpjME5EVTJNemMwTkRVMk16YzBOQT09LUJIZ0hvZ1ZZTFhDd2hYSGw2RGdaSWc9PQ==
1.985	137.345	140	303	303	3	[SAT-AIS]	8	TlRNeE1qQTBOVE14TWpBME5UTXhNZz09LXFYMkNPRTNzdWdSWXRHeEVOMzdzVEE9PQ==
-0.6301417	77.81739	91	69	69	7	[SAT-AIS]	7	TmpZNU1EWTVOalk1TURZNU5qWTVNQT09LWJjem02NnpKVm9kVHErQzZ4WFJGcXc9PQ==
-3.036667	98.51334	140	291	291	3	[SAT-AIS]	7	TVRZNU56a3dNVFk1Tnprd01UWTVOdz09LW91cm1DaUpYb3pTbDdmd1VRODFoQnc9PQ==
2.062	144.7878	134	167	167	4	[SAT-AIS]	7	TnpVMk9EZzBOelUyT0RnME56VTJPQT09LWpZL05IdVFlR0REWmlkajlCRXpCZEE9PQ==
-14.64822	160.6367	59	48	48	9	[SAT-AIS]	2	TlRVMU9URTVOVFUxT1RFNU5UVTFPUT09LTFwTmdTOGFsMkpOVE91VFNOc2VPdkE9PQ==
-35.07327	20.09342	137	255	256	15	KASAGISAN	8	369333
-35.08167	20.03833	130	256	256	3	[SAT-AIS]	8	TVRRM05qVTNNVFEzTmpVM01UUTNOZz09LThOYjJVOHgrL243OWpxUmV1bE02VEE9PQ==
-24.3588	49.13926	138	225	225	2	[SAT-AIS]	8	TmpBNE5UQXlOakE0TlRBeU5qQTROUT09LUhQZW5aOVl3cmIyYTcyRi9VWStkRkE9PQ==
-13.25538	171.4337	49	332	332	3	[SAT-AIS]	2	TnpJeU9EUXdOekl5T0RRd056SXlPQT09LXdBWXFQZlp6ZDZ4ZjFaSlZSdytzaFE9PQ==
15.38878	94.20276	159	160	161	1437	MCC TAIPEI	7	5851457
9.315	96.55	170	147	147	6	[SAT-AIS]	7	TVRJeU1qTTFNVEl5TWpNMU1USXlNZz09LTljUmYrZzg5K3dmUm1rTm1FME0xYUE9PQ==
-34.82464	-7.840127	127	268	268	3	[SAT-AIS]	2	TkRZME16STJORFkwTXpJMk5EWTBNdz09LW5zY0d3N3dWUnFxZkxPK2dhSENVSFE9PQ==
-34.717	27.01964	136	266	263	1	CHAMPIONSHIP	7	195255
-21.32973	53.68199	125	228	229	452	HE TONG	7	687389
-22.25217	52.3604	123	237	237	5	[SAT-AIS]	7	TlRNMU1qWXhOVE0xTWpZeE5UTTFNZz09LXNHeTBmQXlPYnB3Qm9iYmhLQTJ2L2c9PQ==
3.111178	-7.98718	135	304	304	9	[SAT-AIS]	7	T0RRMk1EazVPRFEyTURrNU9EUTJNQT09LVdyaXU0emRxd2xMd1lQcGw0RmQweWc9PQ==
-21.00925	149.9049	0	0	0	2	VTS 5030044	0	28322
-4.701633	132.7336	102	312	312	7	[SAT-AIS]	7	TWpZM056WXpNalkzTnpZek1qWTNOdz09LTNWclNlalRDa0pOWUgwdzJtdW9HY2c9PQ==
6.910501	121.8384	119	281	281	3	[SAT-AIS]	7	TXpVek1qVTVNelV6TWpVNU16VXpNZz09LVEwNy94WEJOYWZyeG1OOE5XdTBpeGc9PQ==
-20.3537	-8.759182	128	302	302	6	[SAT-AIS]	8	TlRJd016a3hOVEl3TXpreE5USXdNdz09LXFqVk5IWEJaTHloRjJPRTFtdmlSV1E9PQ==
12.25395	100.9966	158	144	144	1021	ACX DIAMOND	7	731303
8.641666	103.82	170	131	131	3	[SAT-AIS]	7	TVRjNU56ZzRNVGM1TnpnNE1UYzVOdz09LXJXclp6MExoZyt2OWpFWjd0aTBIVGc9PQ==
-18.28469	155.5159	5	354	354	9	[SAT-AIS]	7	TkRreU1UZzFORGt5TVRnMU5Ea3lNUT09LS9MZ0NrckR6cWtWdFg0NGxmZ2taK0E9PQ==
-16.65726	64.53933	142	235	235	4	[SAT-AIS]	7	TnpjNU1qZ3hOemM1TWpneE56YzVNZz09LUhqcFpwZ1FWVkFHWjlNaUNtdW1oQlE9PQ==
-33.49771	36.9452	108	81	81	3	[SAT-AIS]	7	TlRrd01UUXpOVGt3TVRRek5Ua3dNUT09LW13MkNxcE9IeHJOZGErZnZFakxMaEE9PQ==
-11.77752	136.7506	117	359	359	2	[SAT-AIS]	7	TXprMk9Ea3dNemsyT0Rrd016azJPQT09LUk5TGZ5cGFQcExZQ0VGQkxGYmljOXc9PQ==
-34.06937	12.94286	126	278	275	462	HE YONG	7	688346
-33.86798	11.06389	127	277	277	6	[SAT-AIS]	7	TmprME1qQTFOamswTWpBMU5qazBNZz09LU5HdS8yTGFVWFNTc0ZNRExTUElsZnc9PQ==
-19.4336	60.38339	126	235	235	3	[SAT-AIS]	7	TmpjMk1qQTVOamMyTWpBNU5qYzJNZz09LTBjYnd0NHFzQTFoamdhVnlzdS9SVHc9PQ==
-37.98963	30.14123	104	88	88	3	[SAT-AIS]	7	TkRJM05URTNOREkzTlRFM05ESTNOUT09LU92b0VHY09TK3FOVDFPZllabEJnMWc9PQ==
-1.991517	2.246933	109	116	116	3	[SAT-AIS]	8	TXpjNU1qUTNNemM1TWpRM016YzVNZz09LTRGdi84dlNQOEl1a0poK2JxcEVxelE9PQ==
-10.74931	113.9212	143	44	44	4	[SAT-AIS]	7	TlRZNU1EUXlOVFk1TURReU5UWTVNQT09LWd0SkdOTUVYODZtanhpUmZTcUpzUHc9PQ==
-14.19922	67.87559	122	233	233	3	[SAT-AIS]	7	TVRVMU5qZzFNVFUxTmpnMU1UVTFOZz09LTFGNnZoWHJUM2JlVFNvVDAzM3lZRXc9PQ==
-33.25098	164.9156	11	130	130	2	[SAT-AIS]	2	TVRFek16TXpNVEV6TXpNek1URXpNdz09LXNNc2prQk9PYTU4UlpGTDB0ZmFCYnc9PQ==
-10.74687	72.83614	137	235	235	7	[SAT-AIS]	7	TWpNM056RXpNak0zTnpFek1qTTNOdz09LUFRTW42SFlDMVRXdXlubW1pWm5Ed2c9PQ==
-31.2865	161.2294	101	232	232	9	[SAT-AIS]	8	TlRneE16ZzROVGd4TXpnNE5UZ3hNdz09LVZTS1ZiUkdzaFp0c1EzeWlvbHRZdmc9PQ==
-13.15997	152.4447	125	169	169	4	[SAT-AIS]	7	TVRBMU5EQXlNVEExTkRBeU1UQTFOQT09LVFlbHhGQUxyOGN1RHZQckdVT1N5dmc9PQ==
-6.260005	78.90198	93	234	234	9	[SAT-AIS]	7	T0RJME1qUTJPREkwTWpRMk9ESTBNZz09LUl5aVY2V0tEaDUvRXkrbStMVjBvNkE9PQ==
-21.18018	53.6556	106	54	54	5	[SAT-AIS]	7	T0RJNE1qSXhPREk0TWpJeE9ESTRNZz09LWNvYWdKcTNaQUxacnZzc0NXT3MxOUE9PQ==
-33.71605	5.202265	129	109	111	827	AMJAD	8	4829676
-34.68856	8.435658	123	110	110	3	[SAT-AIS]	8	T0RZNE56UTFPRFk0TnpRMU9EWTROdz09LWIwcno3WEN6aXkwdVE2NnB3RVdDM1E9PQ==
1.433347	61.29141	112	13	13	9	[SAT-AIS]	8	TnpNd09EWXlOek13T0RZeU56TXdPQT09LW42L2ZNR3JwQVdBVFFEcVk0bjlrN0E9PQ==
-45.32207	162.7196	116	114	114	4	[SAT-AIS]	8	TkRJeU16STFOREl5TXpJMU5ESXlNdz09LVJUMDRQOXdSWW5KRUVaWFVGVlZoZEE9PQ==
-15.58038	80.8791	141	248	248	3	[SAT-AIS]	7	TXpNd05qVTJNek13TmpVMk16TXdOZz09LTdkajloQnlZeFNodTkzZXdleXF2SWc9PQ==
-31.94651	62.46245	79	158	158	4	[SAT-AIS]	2	T0RFME9EWTVPREUwT0RZNU9ERTBPQT09LVZrY0FyQTlHVXlXWW1ScTN4SnRFTVE9PQ==
-13.64111	67.30553	111	233	233	3	[SAT-AIS]	7	T0RRNE9UTTNPRFE0T1RNM09EUTRPUT09LW83L2RDRW8zdVcvcW9KczlLY2xWSlE9PQ==
-69.17313	11.37665	9	20	20	2	[SAT-AIS]	2	TXpZNU9UYzJNelk1T1RjMk16WTVPUT09LTlLcUc4UWs3c01PNGFtTWpsTlFwMUE9PQ==
-7.995817	125.2264	94	91	91	4	[SAT-AIS]	7	TlRRMk1UUTFOVFEyTVRRMU5UUTJNUT09LVZ6OWRRcmtUODBKUDhYWnNRMzFrOEE9PQ==
-3.388162	-4.204933	137	314	314	3	[SAT-AIS]	8	TlRNM056VTROVE0zTnpVNE5UTTNOdz09LVlvd0pxcDl0MzlDVVlzZldaU0J1OGc9PQ==
-6.458092	156.2916	120	0	0	3	[SAT-AIS]	2	T0RRNU9EY3hPRFE1T0RjeE9EUTVPQT09LW9tQTZGdFdjMWdHOVlJcVNyQUp6N1E9PQ==
3.380142	164.643	43	71	71	3	[SAT-AIS]	2	TkRFM01EWTNOREUzTURZM05ERTNNQT09LU9OZnUvMGxENFVQYk8xSC9TODNPMGc9PQ==
-35.95968	-1.80395	126	271	271	3	[SAT-AIS]	7	TmprNU1UZ3lOams1TVRneU5qazVNUT09LWNBOUl4RlY5a3VJRWJwdk10elEwN1E9PQ==
1.40887	172.926	121	292	293	355	SAJO ALEXANDRIA	2	668582
0.71536	173.6932	127	122	122	3	[SAT-AIS]	2	TlRNeE5EUTBOVE14TkRRME5UTXhOQT09LUFWNVlCMTl0S1BrM0JwdVF1bGpXYWc9PQ==
-3.863333	-7.02	130	322	322	3	[SAT-AIS]	7	TWpZMk9UazRNalkyT1RrNE1qWTJPUT09LU42L2RTbkI0VmJQNXhvQ3F4UmtraXc9PQ==
-2.367567	179.4313	16	241	241	2	[SAT-AIS]	2	TXpFek1EUTNNekV6TURRM016RXpNQT09LTVLOUlMQUJ0eVFXQWF5MFJqSXRFZ1E9PQ==
-19.88701	118.5769	0	64	341	3	DANIEL N	7	754652
-1.184948	85.18835	126	229	229	9	[SAT-AIS]	7	Tnpnek5qUXdOemd6TmpRd056Z3pOZz09LWJxMHhlNTFhRlIzeElNNEk0UTk3VFE9PQ==
-47.58474	169.5085	46	138	134	464	SAN DISCOVERY	2	698757
-47.59731	169.4902	41	230	230	3	[SAT-AIS]	2	TnpZMU1EQXdOelkxTURBd056WTFNQT09LURIL05BSlVRZHhsS1lnZkkvcFBQTUE9PQ==
-17.09377	57.28083	76	187	187	3	[SAT-AIS]	2	TnpJNU9UY3pOekk1T1Rjek56STVPUT09LUlNMk1JZkhRTWN0ZDJXTkgvaVhBRFE9PQ==
-43.60953	172.7261	0	304	260	3	RIO BRAVO	7	758775
-3.580142	159.2952	118	254	254	5	[SAT-AIS]	2	Tmpnek9UZ3pOamd6T1Rnek5qZ3pPUT09LXAwcjZpdmdQWUNvNFl1a09ZU0V2YXc9PQ==
-12.68833	46.49833	130	245	245	2	[SAT-AIS]	7	TlRNd056a3lOVE13TnpreU5UTXdOdz09LStXMkJSYmNBcW1Hb041ZVpWSHArVHc9PQ==
-14.95494	7.004613	77	41	41	4	[SAT-AIS]	2	TkRBME16QXlOREEwTXpBeU5EQTBNdz09LUJOUm4wcU84SjhOKzh5dW45a3lOMHc9PQ==
-2.796667	7.445	130	104	104	3	[SAT-AIS]	8	TXpJNU1qVTBNekk1TWpVME16STVNZz09LTA5MlFoaGxzOWJzbXBKNmRjTGp4cVE9PQ==
10.15	92.51334	120	309	309	3	[SAT-AIS]	7	T1Rnd09EQXhPVGd3T0RBeE9UZ3dPQT09LTBzN0hLUm1Ta1B2K3M0ei9xMXVrbHc9PQ==
