icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
"76cce1","SIA33   ","Singapore",1614114964,1614114964,104.7338,1.1704,4419.6,false,182.65,269.03,-4.23,null,4648.2,null,false,0
"76cce4","SIA23   ","Singapore",1614114964,1614114964,103.3608,3.1607,11666.22,false,221.27,133.3,-6.83,null,12329.16,"0276",false,0
"3950c1","AFR13YD ","France",1614114964,1614114964,0.8635,50.7189,6705.6,false,206.96,319.74,-16.26,null,6949.44,"0674",false,0
"a5d26d","N47406  ","United States",1614114964,1614114965,-75.6033,39.8687,883.92,false,49.91,178.82,0.33,null,731.52,null,false,0
"e8020e","LPE2228 ","Chile",1614114819,1614114819,-77.1986,-12.0068,1752.6,false,140.37,322,15.93,null,null,null,false,0
"ae010f","SCORE82 ","United States",1614114963,1614114963,-76.1795,38.4577,975.36,false,138.51,154.01,-4.23,null,906.78,"5643",false,0
"3950c5","AFR14PB ","France",1614114964,1614114964,2.6542,42.1243,6530.34,false,191.54,202.09,-4.88,null,6804.66,"7673",false,0
"406f75","BAW285  ","United Kingdom",1614114964,1614114964,-122.7443,38.1458,5532.12,false,222.14,167.15,-13.33,null,5684.52,"2125",false,0
"a3999e","ATN3416 ","United States",1614114964,1614114964,-97.8659,44.725,10972.8,false,180.9,288.74,0,null,10797.54,"6207",false,0
"a6496b","GJS4435 ","United States",1614114952,1614114964,-79.5275,38.1825,10972.8,false,173.5,309.83,0.33,null,11033.76,"7050",false,0
"406f76","BAW31F  ","United Kingdom",1614114964,1614114964,-86.6901,45.1656,12184.38,false,232.26,209.74,-0.33,null,11932.92,null,false,0
"a69b8e","PXT252  ","United States",1614114964,1614114964,-122.2047,37.7258,null,true,3.6,115.31,null,null,null,null,false,0
"a902b5","N68UW   ","United States",1614114964,1614114964,-84.6009,31.9348,11269.98,false,259.69,163.9,0,null,11673.84,"0271",false,0
"e4894f","TAM3104 ","Brazil",1614114964,1614114964,-48.5171,-25.7111,11574.78,false,208.72,240.47,0,null,12237.72,null,false,0
"ae010d","SAM698  ","United States",1614114964,1614114964,-79.9062,37.2096,12184.38,false,172.35,270.51,0.33,null,12359.64,"0512",false,0
"a2c992","SKW3632 ","United States",1614114964,1614114964,-113.1117,38.7569,10972.8,false,204.3,200.49,0.33,null,11109.96,"0367",false,0
"a8455d","N632CA  ","United States",1614114948,1614114958,-96.5061,31.4972,5791.2,false,137.63,161.02,0,null,5958.84,"0666",false,0
"a3866a","UPS2020 ","United States",1614114964,1614114964,-79.9843,37.8526,10363.2,false,298.68,85.75,-7.15,null,10424.16,"7024",false,0
"aaab20","N787GC  ","United States",1614114921,1614114955,-119.0008,34.2159,434.34,false,64.51,311.44,-5.85,null,419.1,"1200",false,0
"406f77","BAW3578 ","United Kingdom",1614114964,1614114964,-73.3145,42.1392,11582.4,false,241.74,210.71,0,null,11277.6,"0732",false,0
"a0f4a2","DAL150  ","United States",1614114932,1614114932,-84.4206,33.6203,281.94,false,68.94,269.57,-3.58,null,320.04,"4142",false,0
"aa6dba","N771LB  ","United States",1614114674,1614114674,-81.289,35.7943,883.92,false,58.21,236.17,-1.63,null,853.44,null,false,0
"a8e2d6","DAL1899 ","United States",1614114964,1614114964,-118.4976,33.8058,2887.98,false,151.06,190.2,21.78,null,2941.32,"1074",false,0
"a2af75","00000000","United States",1614114964,1614114964,-111.9862,33.6947,1790.7,false,140.14,350.92,-1.3,null,1813.56,"0702",false,0
"a6eb93","ASI670  ","United States",1614114964,1614114964,-117.0217,33.5783,1325.88,false,52.17,12.53,0.33,null,1325.88,"1200",false,0
"a5fc2c","N485LF  ","United States",1614114902,1614114905,-76.7255,40.9021,541.02,false,55.86,229.86,-0.33,null,434.34,null,false,0
"a8f5be","ENY4124 ","United States",1614114963,1614114964,-89.04,30.7281,6606.54,false,170.91,281.11,9.1,null,6865.62,"4006",false,0
"a576fa","N451MV  ","United States",1614114963,1614114964,-98.6761,30.3064,3482.34,false,104.43,103.97,0,null,3589.02,null,false,0
"e492d0","AZU4545 ","Brazil",null,1614114964,null,null,null,false,189.64,244.96,5.53,null,null,null,false,0
"ace79f","N930WB  ","United States",1614114964,1614114964,-80.5925,26.2225,1234.44,false,117.56,63.21,-5.2,null,1287.78,"0272",false,0
"a007d5","N10051  ","United States",1614114746,1614114746,-81.271,27.3924,701.04,false,33.1,314.37,-1.63,null,762,null,false,0
"ad914b","N9731F  ","United States",1614114964,1614114964,-80.6442,28.2794,1341.12,false,37.73,334.13,1.3,null,1386.84,"1317",false,0
"accd8c","ASH5884 ","United States",1614114734,1614114740,-97.09,32.9164,266.7,false,63.17,139.96,-3.58,null,220.98,"2777",false,0
"a71290","N555FW  ","United States",1614114953,1614114963,-96.5699,33.9132,3215.64,false,141.75,131.62,0,null,3238.5,null,false,0
"e8021e","LAN754  ","Chile",1614114964,1614114964,-65.266,-32.1244,11277.6,false,274.8,66.27,0,null,11917.68,null,false,0
"a49314","EJA394  ","United States",1614114965,1614114965,-83.4924,28.9308,11582.4,false,202,333.7,0.33,null,12108.18,"4564",false,0
"a696df","N5233L  ","United States",1614114949,1614114949,-121.149,38.8025,1219.2,false,61.01,241.27,-4.88,null,1287.78,null,false,0
"50837a","AUI5206 ","Ukraine",1614114965,1614114965,30.9755,49.9327,4594.86,false,155.19,3.8,-10.4,null,4724.4,"7377",false,0
"a24014","ENY3930 ","United States",1614114965,1614114965,-97.0295,32.7356,2240.28,false,134.73,170.11,11.05,null,2278.38,"0656",false,0
"a2b654","HBAL322 ","United States",1614114768,1614114855,36.5089,-0.2078,18318.48,false,10.35,153.43,0,null,18425.16,"4453",false,0
"aa2744","XOJ753  ","United States",1614114964,1614114964,-105.5535,39.5926,8221.98,false,192.72,262.02,0,null,8321.04,"6723",false,0
"ae013f","HAPPY51 ","United States",1614114812,1614114818,-89.8917,38.6048,548.64,false,70.98,137.06,-7.15,null,518.16,"2155",false,0
"acd486","DAL1506 ","United States",1614114965,1614114965,-85.1541,34.3439,5570.22,false,225.78,142.03,-15.93,null,5722.62,"1110",false,0
"a71295","N555GA  ","United States",1614114964,1614114964,-91.5418,34.6113,12496.8,false,317.65,67.63,0,null,12839.7,"3420",false,0
"a1e3cd","N2203L  ","United States",1614114962,1614114963,-88.6653,41.1513,1363.98,false,75.83,355.72,0.33,null,1287.78,"1200",false,0
"a336ef","N306PP  ","United States",1614114889,1614114889,-122.3068,47.539,null,true,2.57,53.44,null,null,null,"7514",false,0
"a915db","N685AS  ","United States",1614114964,1614114964,-85.1336,33.1163,11277.6,false,213.95,48.61,0,null,11628.12,"7367",false,0
"ad41cd","SWA2999 ","United States",1614114960,1614114960,-115.1572,36.0884,null,true,11.32,205.31,null,null,null,"4634",false,0
"a5034d","N422CP  ","United States",1614114964,1614114964,-87.3728,41.2341,13716,false,212.65,336.47,-0.33,null,13723.62,"7305",false,0
"a45b96","DAL1729 ","United States",1614114961,1614114962,-86.6099,36.2344,617.22,false,96.64,287.66,-5.2,null,662.94,"1546",false,0
"a2a30d","N2692C  ","United States",1614114919,1614114920,-85.4864,33.3147,1341.12,false,67.35,237.16,-0.98,null,1348.74,null,false,0
"a34291","UPS2970 ","United States",1614114965,1614114965,-99.9973,41.7876,10980.42,false,208.4,288.57,-0.33,null,10980.42,"6770",false,0
"a7a616","DAL874  ","United States",1614114965,1614114965,-85.8047,33.2973,8534.4,false,199.72,315.52,0,null,8823.96,"2311",false,0
"ae5ad8","LUNAR68 ","United States",1614114856,1614114858,-96.1498,36.1981,419.1,false,54.03,268.91,0,null,373.38,null,false,0
"a01394","EDG104  ","United States",1614114964,1614114964,-89.7966,41.1367,13106.4,false,187.71,261.65,0.65,null,13121.64,"4075",false,0
"aa2733","N753WS  ","United States",1614114964,1614114964,-117.9988,33.5581,731.52,false,59.06,142.43,2.28,null,716.28,"1200",false,0
"a336f0","EDV4880 ","United States",1614114964,1614114964,-91.9633,35.4536,10972.8,false,188.66,284.53,0,null,11269.98,"7124",false,0
"a45b7f","N380CC  ","United States",1614114962,1614114964,-88.7982,42.9684,525.78,false,35.29,30.68,-2.93,null,449.58,"3613",false,0
"acc147","N9205X  ","United States",1614114960,1614114960,-82.1627,28.0149,457.2,false,48.88,181.21,0.98,null,457.2,null,false,0
"a88bed","N65RW   ","United States",1614114964,1614114965,-84.5298,33.3667,1097.28,false,75.19,80.15,-3.58,null,1097.28,null,false,0
"accd7e","EDV4928 ","United States",1614114964,1614114964,-83.5453,42.0933,2819.4,false,134.28,232.47,15.93,null,2705.1,null,false,0
"ad3854","N95091  ","United States",1614114918,1614114918,-80.2725,35.1863,1104.9,false,52.08,137.8,1.95,null,1066.8,"1200",false,0
"e492cf","AZU4648 ","Brazil",1614114964,1614114964,-36.0373,-10.7499,10972.8,false,232.39,207.42,-0.33,null,11628.12,null,false,0
"a42747","LTA67   ","United States",1614114949,1614114949,-86.5284,40.2679,472.44,false,62.76,90.47,0.65,null,541.02,null,false,0
"a90ed9","N683F   ","United States",1614114964,1614114964,-110.7254,35.4512,10363.2,false,209.48,212.87,0.65,null,10538.46,null,false,0
"a7387b","N5642Y  ","United States",1614114964,1614114964,-80.6052,25.6972,579.12,false,74.11,298.17,0.98,null,601.98,"1200",false,0
"adda5e","N992DB  ","United States",1614114965,1614114965,-121.1905,39.0434,13716,false,217.78,150.1,-0.33,null,13807.44,"6602",false,0
"adf47b","N999EE  ","United States",1614114518,1614114703,-96.6058,29.4979,2712.72,false,129.35,31.67,-0.65,null,2766.06,null,false,0
"a234bc","N241LM  ","United States",1614114964,1614114964,-122.2354,37.4993,7.62,false,46.27,318.15,-1.95,null,30.48,"4503",false,0
"7813f9","CSN8046 ","China",1614114964,1614114964,28.3921,59.051,11277.6,false,246.24,64.77,-0.33,null,11163.3,"2276",false,0
"a5de70","N4777H  ","United States",1614114964,1614114964,-89.5761,43.384,457.2,false,42.46,70.91,2.6,null,373.38,null,false,0
"a1c75a","N2132W  ","United States",1614114965,1614114965,-83.0119,34.617,1706.88,false,39.13,230.87,4.23,null,1706.88,null,false,0
"a94b0b","UAL1260 ","United States",1614114965,1614114965,-106.2671,39.1112,8221.98,false,245.34,64.94,-0.65,null,8298.18,null,false,0
"ae61f9","        ","United States",1614114964,1614114964,55.0823,25.2606,7010.4,false,176.94,47.36,0,null,7254.24,"3230",false,0
"a091d5","DAL1128 ","United States",1614114954,1614114965,-121.9298,37.3688,null,true,0.06,50.62,null,null,null,"4057",false,0
"c04874","CGBLJ   ","Canada",1614114964,1614114964,-72.1504,45.6902,4411.98,false,96.75,271.52,-0.65,null,4084.32,null,false,0
"a01eae","N10694  ","United States",1614114964,1614114964,-76.9885,39.2448,4953,false,58.93,257.91,3.9,null,4770.12,"2411",false,0
"a40d0f","N360HV  ","United States",1614114964,1614114964,-97.4151,41.7126,13106.4,false,187.77,274.24,0,null,13098.78,"2407",false,0
"a08844","N133VU  ","United States",1614114964,1614114964,-96.8438,40.7178,1173.48,false,36.83,221.04,0.33,null,1051.56,null,false,0
"a101c3","AAL1890 ","United States",1614114964,1614114964,-97.7953,32.9103,6294.12,false,195.28,291.16,9.1,null,6492.24,"3253",false,0
"a94b29","UAL642  ","United States",1614114964,1614114964,-114.547,34.516,9753.6,false,212.16,228.74,0,null,9959.34,"1316",false,0
"ad7ece","AAL791  ","United States",1614114964,1614114964,-116.6028,34.0715,7284.72,false,197.11,262.65,-7.8,null,7459.98,"3614",false,0
"a4c585","N40616  ","United States",1614114950,1614114958,-94.1549,39.1758,906.78,false,32.74,135,-7.15,null,822.96,null,false,0
"a18e03","N2HC    ","United States",1614114965,1614114965,-117.6227,33.5359,11094.72,false,217.97,150.29,6.83,null,11277.6,"6721",false,0
"aa9f97","N784CC  ","United States",1614114964,1614114964,-80.9612,26.7946,3009.9,false,162.43,63.68,-0.98,null,3131.82,"4564",false,0
"a95212","BTQ482  ","United States",1614114964,1614114964,-87.3431,35.5873,7315.2,false,109.01,236.16,0,null,7520.94,null,false,0
"a0e1b6","N156NS  ","United States",1614114964,1614114964,-83.2653,28.355,12192,false,186.94,319.91,0,null,12755.88,"1147",false,0
"a70b2f","GJS4431 ","United States",1614114752,1614114752,-74.1736,40.6973,null,true,7.2,219.38,null,null,null,"4002",false,0
"a8148f","N62GW   ","United States",1614114961,1614114961,-86.4006,41.0244,1531.62,false,78.69,41.82,-0.33,null,1455.42,"4375",false,0
"c81d31","MSY212  ","New Zealand",1614114963,1614114964,175.5633,-40.3032,281.94,false,57.19,356.91,2.6,null,381,"3305",false,0
"a15d6e","N1873   ","United States",1614114964,1614114964,-85.1283,34.0963,11277.6,false,246.42,154.13,-0.33,null,11597.64,"5131",false,0
"a71224","N555BN  ","United States",1614114964,1614114964,-117.3124,47.6869,null,true,21.61,233.44,null,null,null,"1200",false,0
"a6fe54","GPD55   ","United States",1614114964,1614114964,-72.3994,41.3808,1920.24,false,106.34,302.15,0.33,null,1744.98,null,false,0
"ad3870","DAL1351 ","United States",1614114960,1614114960,-82.6005,31.5167,9753.6,false,235.57,141.03,0,null,10111.74,null,false,0
"a915cf","ENY4061 ","United States",1614114964,1614114964,-88.01,42.094,2164.08,false,153.86,104.92,0,null,2087.88,"4310",false,0
"a8aae6","ERU58   ","United States",1614114757,1614114759,-112.3793,34.5809,2316.48,false,55.41,338.2,-1.95,null,2339.34,null,false,0
"4409ae","TAY4911 ","Austria",1614114964,1614114964,10.4175,50.661,3185.16,false,179.13,21.04,-8.45,null,3436.62,"5736",false,0
"c05f0a","JZA7948 ","Canada",1614114964,1614114964,-88.04,47.8463,11277.6,false,280.5,114.03,0,null,10881.36,null,false,0
"a36c7d","N32FJ   ","United States",1614114964,1614114964,-85.8577,36.0566,5631.18,false,207.02,96.28,11.05,null,5715,null,false,0
"ae08fd","WING77  ","United States",1614114964,1614114964,-77.0892,38.6472,632.46,false,54.61,312.71,-2.28,null,548.64,"5333",false,0
"ae08fe","INTEL35 ","United States",1614114964,1614114964,-106.99,34.1901,6400.8,false,163.69,55.11,0,null,6598.92,null,false,0
"c029c1","CFPVC   ","Canada",1614114964,1614114964,-80.9951,43.0323,3383.28,false,111.58,56.09,-3.25,null,3177.54,"7447",false,0
"a4b9f6","00000000","United States",1614114964,1614114964,-153.0095,62.914,10363.2,false,201.44,319.56,0,null,9860.28,"4512",false,0
"a7ceed","CAP4102 ","United States",1614114896,1614114896,-83.9883,35.8126,null,true,5.66,163.12,null,null,null,"4535",false,0
"a8eea1","DAL778  ","United States",1614114963,1614114964,-100.4277,34.2255,11582.4,false,196.58,278.43,0,null,11864.34,"1163",false,0
"a8fa3f","KAP45   ","United States",1614114962,1614114962,-88.7949,38.6484,3124.2,false,121.59,124.83,-2.6,null,3162.3,"4236",false,0
"ab6fbf","DAL392  ","United States",1614114964,1614114964,-74.4595,40.9514,6987.54,false,247.08,98.5,-5.85,null,6682.74,"2062",false,0
"acb5de","N918RD  ","United States",1614114964,1614114964,-79.7324,26.4668,4869.18,false,167.1,237.19,-2.28,null,5067.3,"0745",false,0
"a2b698","AAY16   ","United States",1614114964,1614114964,-120.0487,37.744,7078.98,false,249.49,97.34,7.8,null,7254.24,"1702",false,0
"abd9b6","SWA4963 ","United States",1614114678,1614114678,-117.17,32.7288,53.34,false,68.2,286.66,-4.88,null,53.34,"3230",false,0
"abd230","SWA3254 ","United States",1614114964,1614114964,-84.2329,33.537,1821.18,false,127.59,89.54,-8.45,null,1851.66,"2413",false,0
"ae0192","SPAR731 ","United States",1614114964,1614114964,-83.5573,29.2975,8290.56,false,251.81,151.71,-15.61,null,8671.56,"1156",false,0
"34308f","SWT1335 ","Spain",1614114964,1614114964,-0.3876,46.4956,9761.22,false,217.01,332.16,0,null,10096.5,"1000",false,0
"c02e94","SKV7654 ","Canada",1614114964,1614114964,-78.9833,43.3964,5654.04,false,210.42,113.18,11.05,null,5402.58,"0511",false,0
"3950ca","AFR75BQ ","France",1614114788,1614114788,4.2027,43.4981,411.48,false,134.64,130.51,-10.08,null,2110.74,"1000",false,0
"e48988","GLO4117 ","Brazil",1614114861,1614114964,-37.5167,-12.3234,11582.4,false,226.73,213.15,0.33,null,12230.1,null,false,0
"a234c0","ASH5734 ","United States",1614114964,1614114964,-97.5622,32.4369,5029.2,false,193.92,44.03,-6.18,null,5173.98,null,false,0
"e48989","GLO1705 ","Brazil",1614114941,1614114964,-37.0764,-11.5592,10972.8,false,239.34,212.36,0,null,11612.88,null,false,0
"a57b8b","SWA250  ","United States",1614114963,1614114964,-94.7131,36.4852,12496.8,false,274.24,116.28,0,null,12755.88,"6577",false,0
"a02a46","N11EH   ","United States",1614114650,1614114653,-94.2861,36.9176,2095.5,false,142.76,335.74,-7.48,null,2072.64,null,false,0
"a0dab2","SKW5751 ","United States",1614114964,1614114964,-78.1647,43.0241,2217.42,false,153.36,75.03,0,null,2057.4,"1361",false,0
"aa56f7","UAL1222 ","United States",1614114964,1614114964,-75.9221,37.6832,10972.8,false,225.7,206.1,0,null,10972.8,"7725",false,0
"a94b05","UAL224  ","United States",1614114852,1614114852,-101.8632,40.3195,10058.4,false,274.34,79.3,0.33,null,10126.98,null,false,0
"a2b691","ENY4264 ","United States",1614114964,1614114964,-96.9966,32.7895,1600.2,false,126.18,144.63,14.31,null,1615.44,"3627",false,0
"aadc02","N7991U  ","United States",1614114964,1614114964,-122.2764,47.5251,213.36,false,41.39,327.69,0,null,243.84,"1200",false,0
"a62307","N495DS  ","United States",1614114964,1614114964,-75.6187,39.2177,883.92,false,58.42,102.2,-3.58,null,807.72,"1200",false,0
"34610d","VLG28NN ","Spain",1614114965,1614114965,-6.0688,34.7364,11887.2,false,249.75,214.93,0,null,12359.64,"0434",false,0
"aaf60a","SKW3766 ","United States",1614114964,1614114964,-85.2371,40.6037,10363.2,false,181.92,318.78,0,null,10370.82,"6020",false,0
"0d080f","SLI419  ","Mexico",1614114804,1614114804,-99.1063,19.4156,2308.86,false,79.06,59.93,-4.88,null,2468.88,null,false,0
"a29748","SWA2174 ","United States",1614114964,1614114964,-81.1248,29.8294,9098.28,false,223.85,178.55,-12.68,null,9456.42,null,false,0
"a02a3f","MNU5652 ","United States",1614114964,1614114964,-80.7961,40.9795,8839.2,false,288,75.09,0.65,null,8709.66,"4014",false,0
"ac8fb2","N9083N  ","United States",1614114956,1614114956,-86.2168,35.9568,1463.04,false,73.57,89.2,0,null,1463.04,null,false,0
"a30739","N29439  ","United States",1614114690,1614114690,-94.7392,38.8491,null,true,6.69,272.81,null,null,null,null,false,0
"a4ef3c","N417MH  ","United States",1614114964,1614114964,-93.0429,39.7307,12222.48,false,157.95,270.75,0,null,12306.3,"6730",false,0
"a08826","UPS2802 ","United States",1614114958,1614114958,-117.5813,34.0524,null,true,3.6,278.44,null,null,null,null,false,0
"a56ff5","N45C    ","United States",1614114964,1614114964,-81.1306,27.0369,1790.7,false,72.8,327.99,-0.33,null,1851.66,null,false,0
"ad3894","N951CD  ","United States",1614114961,1614114962,-86.0962,31.0304,1767.84,false,83.11,248.2,0,null,1821.18,null,false,0
"e48985","","Brazil",null,1614114760,null,null,null,false,212.03,162.93,-0.33,null,null,null,false,0
"e48986","GLO1835 ","Brazil",null,1614114964,null,null,11277.6,false,226,115.05,-0.33,null,null,"6752",false,0
"ae149d","MNTNA71 ","United States",1614114961,1614114963,-95.5602,31.3332,3017.52,false,109.32,283.06,0,null,3086.1,null,false,0
"ae149e","STGRY36 ","United States",1614114950,1614114960,-97.9591,27.9004,2278.38,false,81.5,316.02,1.95,null,2354.58,"1442",false,0
"e48987","GLO1064 ","Brazil",1614114964,1614114964,-46.4492,-23.5279,3589.02,false,165.59,82.32,13,null,3749.04,null,false,0
"a58de0","UAL1525 ","United States",1614114964,1614114964,-82.959,29.4799,10363.2,false,210.77,330.62,0,null,10820.4,"3261",false,0
